نام بیمارستان,روز هفته,تاریخ مصرف,تعداد مصرف,کد مشتریان,باز یا بسته بودن داروخانه,تخفیفات,تعطیلی مدارس,تعطیلی هفتگی
4,5,4/22/2021,15,1,1,0,0,0
6,5,4/22/2021,8,1,1,0,0,0
10,5,4/22/2021,6,1,1,0,0,0
1,5,4/22/2021,7,1,1,0,0,0
1,6,4/23/2021,7,1,1,0,1,0
6,6,4/23/2021,7,1,1,0,1,0
9,6,4/23/2021,3,1,1,0,1,0
7,6,4/23/2021,4,1,1,0,1,0
10,6,4/23/2021,3,1,1,0,1,0
3,6,4/23/2021,120,1,1,0,1,0
11,6,4/23/2021,7,1,1,0,1,0
2,6,4/23/2021,29,1,1,0,1,0
5,6,4/23/2021,12,1,1,0,1,0
4,6,4/23/2021,7,1,1,0,1,0
8,6,4/23/2021,2,1,1,0,1,0
11,7,4/24/2021,9,1,1,0,0,0
1,7,4/24/2021,14,1,1,0,0,0
3,7,4/24/2021,100,1,1,0,0,0
4,7,4/24/2021,10,1,1,0,0,0
5,7,4/24/2021,15,1,1,0,0,0
7,7,4/24/2021,3,1,1,0,0,0
2,7,4/24/2021,33,1,1,0,0,0
8,7,4/24/2021,2,1,1,0,0,0
9,7,4/24/2021,9,1,1,0,0,0
6,7,4/24/2021,5,1,1,0,0,0
10,7,4/24/2021,1,1,1,0,0,0
10,1,4/25/2021,6,1,1,0,0,0
1,1,4/25/2021,3,1,1,0,0,0
4,1,4/25/2021,5,1,1,0,0,0
7,1,4/25/2021,3,1,1,0,0,0
8,1,4/25/2021,8,1,1,0,0,0
9,1,4/25/2021,14,1,1,0,0,0
3,1,4/25/2021,95,1,1,0,0,0
5,1,4/25/2021,16,1,1,0,0,0
6,1,4/25/2021,8,1,1,0,0,0
11,1,4/25/2021,16,1,1,0,0,0
2,1,4/25/2021,18,1,1,0,0,0
3,2,4/26/2021,102,1,1,0,0,0
1,2,4/26/2021,8,1,1,0,0,0
8,2,4/26/2021,8,1,1,0,0,0
5,2,4/26/2021,28,1,1,0,0,0
11,2,4/26/2021,6,1,1,0,0,0
6,2,4/26/2021,8,1,1,0,0,0
4,2,4/26/2021,6,1,1,0,0,0
2,2,4/26/2021,21,1,1,0,0,0
7,2,4/26/2021,4,1,1,0,0,0
9,2,4/26/2021,6,1,1,0,0,0
10,2,4/26/2021,3,1,1,0,0,0
5,3,4/27/2021,23,1,1,0,0,0
6,3,4/27/2021,3,1,1,0,0,0
9,3,4/27/2021,8,1,1,0,0,0
3,3,4/27/2021,112,1,1,0,0,0
11,3,4/27/2021,8,1,1,0,0,0
1,3,4/27/2021,9,1,1,0,0,0
8,3,4/27/2021,5,1,1,0,0,0
10,3,4/27/2021,3,1,1,0,0,0
2,3,4/27/2021,12,1,1,0,0,0
7,3,4/27/2021,5,1,1,0,0,0
4,3,4/27/2021,10,1,1,0,0,0
4,4,4/28/2021,5,1,1,0,0,0
1,4,4/28/2021,7,1,1,0,0,0
7,4,4/28/2021,6,1,1,0,0,0
5,4,4/28/2021,10,1,1,0,0,0
2,4,4/28/2021,14,1,1,0,0,0
8,4,4/28/2021,4,1,1,0,0,0
9,4,4/28/2021,13,1,1,0,0,0
3,4,4/28/2021,91,1,1,0,0,0
6,4,4/28/2021,4,1,1,0,0,0
11,4,4/28/2021,16,1,1,0,0,0
10,4,4/28/2021,1,1,1,0,0,0
5,5,4/29/2021,10,1,1,0,0,0
1,5,4/29/2021,16,1,1,0,0,0
9,5,4/29/2021,10,1,1,0,0,0
3,5,4/29/2021,89,1,1,0,0,0
11,5,4/29/2021,5,1,1,0,0,0
6,5,4/29/2021,9,1,1,0,0,0
4,5,4/29/2021,7,1,1,0,0,0
8,5,4/29/2021,5,1,1,0,0,0
2,5,4/29/2021,10,1,1,0,0,0
7,5,4/29/2021,6,1,1,0,0,0
10,5,4/29/2021,2,1,1,0,0,0
6,6,4/30/2021,13,1,1,0,1,0
5,6,4/30/2021,14,1,1,0,1,0
9,6,4/30/2021,5,1,1,0,1,0
11,6,4/30/2021,4,1,1,0,1,0
10,6,4/30/2021,9,1,1,0,1,0
3,6,4/30/2021,118,1,1,0,1,0
2,6,4/30/2021,9,1,1,0,1,0
8,6,4/30/2021,7,1,1,0,1,0
7,6,4/30/2021,7,1,1,0,1,0
1,6,4/30/2021,17,1,1,0,1,0
1,7,5/1/2021,7,1,1,0,0,0
11,7,5/1/2021,5,1,1,0,0,0
6,7,5/1/2021,12,1,1,0,0,0
2,7,5/1/2021,13,1,1,0,0,0
4,7,5/1/2021,10,1,1,0,0,0
10,7,5/1/2021,4,1,1,0,0,0
7,7,5/1/2021,6,1,1,0,0,0
9,7,5/1/2021,6,1,1,0,0,0
8,7,5/1/2021,3,1,1,0,0,0
5,7,5/1/2021,10,1,1,0,0,0
3,7,5/1/2021,106,1,1,0,0,0
1,1,5/2/2021,14,1,1,0,0,0
2,1,5/2/2021,8,1,1,0,0,0
11,1,5/2/2021,6,1,1,0,0,0
9,1,5/2/2021,13,1,1,0,0,0
7,1,5/2/2021,11,1,1,0,0,0
6,1,5/2/2021,10,1,1,0,0,0
10,1,5/2/2021,7,1,1,0,0,0
3,1,5/2/2021,101,1,1,0,0,0
4,1,5/2/2021,3,1,1,0,0,0
5,1,5/2/2021,13,1,1,0,0,0
8,1,5/2/2021,8,1,1,0,0,0
11,2,5/3/2021,10,1,1,0,0,0
3,2,5/3/2021,109,1,1,0,0,0
6,2,5/3/2021,10,1,1,0,0,0
7,2,5/3/2021,11,1,1,0,0,0
5,2,5/3/2021,15,1,1,0,0,0
2,2,5/3/2021,12,1,1,0,0,0
1,2,5/3/2021,14,1,1,0,0,0
4,2,5/3/2021,4,1,1,0,0,0
8,2,5/3/2021,5,1,1,0,0,0
9,2,5/3/2021,13,1,1,0,0,0
10,2,5/3/2021,1,1,1,0,0,0
7,3,5/4/2021,8,1,1,0,0,0
6,3,5/4/2021,8,1,1,0,0,0
1,3,5/4/2021,14,1,1,0,0,0
11,3,5/4/2021,4,1,1,0,0,0
2,3,5/4/2021,15,1,1,0,0,0
8,3,5/4/2021,7,1,1,0,0,0
4,3,5/4/2021,3,1,1,0,0,0
9,3,5/4/2021,7,1,1,0,0,0
3,3,5/4/2021,83,1,1,0,0,0
10,3,5/4/2021,7,1,1,0,0,0
5,3,5/4/2021,14,1,1,0,0,0
4,4,5/5/2021,4,1,1,0,0,0
3,4,5/5/2021,108,1,1,0,0,0
8,4,5/5/2021,8,1,1,0,0,0
6,4,5/5/2021,6,1,1,0,0,0
5,4,5/5/2021,17,1,1,0,0,0
7,4,5/5/2021,7,1,1,0,0,0
1,4,5/5/2021,2,1,1,0,0,0
11,4,5/5/2021,7,1,1,0,0,0
9,4,5/5/2021,17,1,1,0,0,0
2,4,5/5/2021,15,1,1,0,0,0
10,4,5/5/2021,5,1,1,0,0,0
2,5,5/6/2021,20,1,1,0,0,0
3,5,5/6/2021,133,1,1,0,0,0
6,5,5/6/2021,6,1,1,0,0,0
1,5,5/6/2021,9,1,1,0,0,0
7,5,5/6/2021,5,1,1,0,0,0
9,5,5/6/2021,13,1,1,0,0,0
4,5,5/6/2021,4,1,1,0,0,0
10,5,5/6/2021,4,1,1,0,0,0
5,5,5/6/2021,15,1,1,0,0,0
11,5,5/6/2021,8,1,1,0,0,0
8,5,5/6/2021,8,1,1,0,0,0
5,6,5/7/2021,18,1,1,0,1,0
8,6,5/7/2021,14,1,1,0,1,0
2,6,5/7/2021,25,1,1,0,1,0
1,6,5/7/2021,7,1,1,0,1,0
11,6,5/7/2021,6,1,1,0,1,0
4,6,5/7/2021,4,1,1,0,1,0
7,6,5/7/2021,6,1,1,0,1,0
6,6,5/7/2021,7,1,1,0,1,0
3,6,5/7/2021,105,1,1,0,1,0
9,6,5/7/2021,8,1,1,0,1,0
10,6,5/7/2021,6,1,1,0,1,0
1,7,5/8/2021,3,1,1,0,0,0
7,7,5/8/2021,8,1,1,0,0,0
4,7,5/8/2021,12,1,1,0,0,0
11,7,5/8/2021,2,1,1,0,0,0
5,7,5/8/2021,28,1,1,0,0,0
10,7,5/8/2021,5,1,1,0,0,0
2,7,5/8/2021,12,1,1,0,0,0
9,7,5/8/2021,1,1,1,0,0,0
6,7,5/8/2021,7,1,1,0,0,0
3,7,5/8/2021,106,1,1,0,0,0
8,7,5/8/2021,15,1,1,0,0,0
11,1,5/9/2021,5,1,1,0,0,0
9,1,5/9/2021,16,1,1,0,0,0
2,1,5/9/2021,20,1,1,0,0,0
7,1,5/9/2021,4,1,1,0,0,0
3,1,5/9/2021,113,1,1,0,0,0
4,1,5/9/2021,6,1,1,0,0,0
8,1,5/9/2021,15,1,1,0,0,0
6,1,5/9/2021,5,1,1,0,0,0
5,1,5/9/2021,16,1,1,0,0,0
1,1,5/9/2021,6,1,1,0,0,0
10,1,5/9/2021,2,1,1,0,0,0
4,2,5/10/2021,11,1,1,0,0,0
11,2,5/10/2021,5,1,1,0,0,0
5,2,5/10/2021,26,1,1,0,0,0
3,2,5/10/2021,130,1,1,0,0,0
9,2,5/10/2021,14,1,1,0,0,0
8,2,5/10/2021,18,1,1,0,0,0
2,2,5/10/2021,16,1,1,0,0,0
1,2,5/10/2021,13,1,1,0,0,0
6,2,5/10/2021,24,1,1,0,0,0
7,2,5/10/2021,3,1,1,0,0,0
1,3,5/11/2021,4,1,1,0,0,0
7,3,5/11/2021,2,1,1,0,0,0
2,3,5/11/2021,15,1,1,0,0,0
9,3,5/11/2021,9,1,1,0,0,0
8,3,5/11/2021,14,1,1,0,0,0
4,3,5/11/2021,5,1,1,0,0,0
3,3,5/11/2021,116,1,1,0,0,0
5,3,5/11/2021,18,1,1,0,0,0
10,3,5/11/2021,2,1,1,0,0,0
6,3,5/11/2021,8,1,1,0,0,0
11,3,5/11/2021,3,1,1,0,0,0
5,4,5/12/2021,18,1,1,0,0,0
3,4,5/12/2021,129,1,1,0,0,0
6,4,5/12/2021,8,1,1,0,0,0
4,4,5/12/2021,8,1,1,0,0,0
8,4,5/12/2021,18,1,1,0,0,0
11,4,5/12/2021,6,1,1,0,0,0
7,4,5/12/2021,5,1,1,0,0,0
1,4,5/12/2021,10,1,1,0,0,0
9,4,5/12/2021,16,1,1,0,0,0
2,4,5/12/2021,22,1,1,0,0,0
10,4,5/12/2021,2,1,1,0,0,0
10,5,5/13/2021,1,1,1,0,0,0
3,5,5/13/2021,142,1,1,0,0,0
6,5,5/13/2021,15,1,1,0,0,0
11,5,5/13/2021,12,1,1,0,0,0
5,5,5/13/2021,17,1,1,0,0,0
8,5,5/13/2021,15,1,1,0,0,0
1,5,5/13/2021,24,1,1,0,0,0
4,5,5/13/2021,13,1,1,0,0,0
7,5,5/13/2021,7,1,1,0,0,0
9,5,5/13/2021,9,1,1,0,0,0
2,5,5/13/2021,22,1,1,0,0,0
1,6,5/14/2021,16,1,1,0,1,0
7,6,5/14/2021,3,1,1,0,1,0
5,6,5/14/2021,20,1,1,0,1,0
4,6,5/14/2021,10,1,1,0,1,0
6,6,5/14/2021,11,1,1,0,1,0
2,6,5/14/2021,26,1,1,0,1,0
11,6,5/14/2021,6,1,1,0,1,0
9,6,5/14/2021,13,1,1,0,1,0
10,6,5/14/2021,1,1,1,0,1,0
8,6,5/14/2021,16,1,1,0,1,0
3,6,5/14/2021,122,1,1,0,1,0
11,7,5/15/2021,5,1,1,0,0,0
1,7,5/15/2021,12,1,1,0,0,0
3,7,5/15/2021,102,1,1,0,0,0
2,7,5/15/2021,39,1,1,0,0,0
9,7,5/15/2021,5,1,1,0,0,0
10,7,5/15/2021,1,1,1,0,0,0
8,7,5/15/2021,18,1,1,0,0,0
5,7,5/15/2021,21,1,1,0,0,0
6,7,5/15/2021,7,1,1,0,0,0
4,7,5/15/2021,11,1,1,0,0,0
7,7,5/15/2021,4,1,1,0,0,0
11,1,5/16/2021,17,1,1,0,0,0
1,1,5/16/2021,17,1,1,0,0,0
7,1,5/16/2021,5,1,1,0,0,0
10,1,5/16/2021,3,1,1,0,0,0
8,1,5/16/2021,24,1,1,0,0,0
4,1,5/16/2021,12,1,1,0,0,0
9,1,5/16/2021,5,1,1,0,0,0
2,1,5/16/2021,22,1,1,0,0,0
3,1,5/16/2021,120,1,1,0,0,0
6,1,5/16/2021,14,1,1,0,0,0
5,1,5/16/2021,37,1,1,0,0,0
4,2,5/17/2021,6,1,1,0,0,0
10,2,5/17/2021,3,1,1,0,0,0
2,2,5/17/2021,20,1,1,0,0,0
8,2,5/17/2021,20,1,1,0,0,0
9,2,5/17/2021,9,1,1,0,0,0
11,2,5/17/2021,15,1,1,0,0,0
6,2,5/17/2021,7,1,1,0,0,0
5,2,5/17/2021,33,1,1,0,0,0
1,2,5/17/2021,24,1,1,0,0,0
7,2,5/17/2021,7,1,1,0,0,0
3,2,5/17/2021,166,1,1,0,0,0
7,3,5/18/2021,2,1,1,0,0,0
9,3,5/18/2021,9,1,1,0,0,0
4,3,5/18/2021,22,1,1,0,0,0
2,3,5/18/2021,30,1,1,0,0,0
8,3,5/18/2021,14,1,1,0,0,0
5,3,5/18/2021,30,1,1,0,0,0
10,3,5/18/2021,6,1,1,0,0,0
6,3,5/18/2021,1,1,1,0,0,0
1,3,5/18/2021,20,1,1,0,0,0
11,3,5/18/2021,5,1,1,0,0,0
3,3,5/18/2021,190,1,1,0,0,0
10,4,5/19/2021,5,1,1,0,0,0
6,4,5/19/2021,5,1,1,0,0,0
2,4,5/19/2021,29,1,1,0,0,0
8,4,5/19/2021,15,1,1,0,0,0
4,4,5/19/2021,10,1,1,0,0,0
1,4,5/19/2021,20,1,1,0,0,0
11,4,5/19/2021,3,1,1,0,0,0
7,4,5/19/2021,4,1,1,0,0,0
3,4,5/19/2021,185,1,1,0,0,0
5,4,5/19/2021,32,1,1,0,0,0
9,4,5/19/2021,13,1,1,0,0,0
6,5,5/20/2021,2,1,1,0,0,0
8,5,5/20/2021,5,1,1,0,0,0
11,5,5/20/2021,6,1,1,0,0,0
3,5,5/20/2021,171,1,1,0,0,0
5,5,5/20/2021,28,1,1,0,0,0
4,5,5/20/2021,20,1,1,0,0,0
9,5,5/20/2021,10,1,1,0,0,0
1,5,5/20/2021,16,1,1,0,0,0
10,5,5/20/2021,3,1,1,0,0,0
7,5,5/20/2021,8,1,1,0,0,0
2,5,5/20/2021,29,1,1,0,0,0
4,6,5/21/2021,1,1,1,0,1,0
2,6,5/21/2021,24,1,1,0,1,0
8,6,5/21/2021,6,1,1,0,1,0
7,6,5/21/2021,10,1,1,0,1,0
9,6,5/21/2021,7,1,1,0,1,0
1,6,5/21/2021,26,1,1,0,1,0
11,6,5/21/2021,5,1,1,0,1,0
10,6,5/21/2021,3,1,1,0,1,0
6,6,5/21/2021,4,1,1,0,1,0
3,6,5/21/2021,154,1,1,0,1,0
5,6,5/21/2021,31,1,1,0,1,0
8,7,5/22/2021,8,1,1,0,0,0
11,7,5/22/2021,10,1,1,0,0,0
5,7,5/22/2021,45,1,1,0,0,0
10,7,5/22/2021,2,1,1,0,0,0
3,7,5/22/2021,138,1,1,0,0,0
6,7,5/22/2021,5,1,1,0,0,0
2,7,5/22/2021,18,1,1,0,0,0
9,7,5/22/2021,7,1,1,0,0,0
4,7,5/22/2021,19,1,1,0,0,0
7,7,5/22/2021,11,1,1,0,0,0
1,7,5/22/2021,13,1,1,0,0,0
5,1,5/23/2021,57,1,1,0,0,0
1,1,5/23/2021,13,1,1,0,0,0
4,1,5/23/2021,3,1,1,0,0,0
10,1,5/23/2021,2,1,1,0,0,0
7,1,5/23/2021,12,1,1,0,0,0
3,1,5/23/2021,144,1,1,0,0,0
11,1,5/23/2021,14,1,1,0,0,0
9,1,5/23/2021,6,1,1,0,0,0
6,1,5/23/2021,14,1,1,0,0,0
2,1,5/23/2021,29,1,1,0,0,0
8,1,5/23/2021,6,1,1,0,0,0
4,2,5/24/2021,2,1,1,0,0,0
5,2,5/24/2021,40,1,1,0,0,0
6,2,5/24/2021,3,1,1,0,0,0
11,2,5/24/2021,10,1,1,0,0,0
7,2,5/24/2021,12,1,1,0,0,0
2,2,5/24/2021,36,1,1,0,0,0
1,2,5/24/2021,9,1,1,0,0,0
8,2,5/24/2021,6,1,1,0,0,0
9,2,5/24/2021,11,1,1,0,0,0
3,2,5/24/2021,168.5,1,1,0,0,0
3,3,5/25/2021,123,1,1,0,0,0
6,3,5/25/2021,7,1,1,0,0,0
1,3,5/25/2021,15,1,1,0,0,0
9,3,5/25/2021,10,1,1,0,0,0
8,3,5/25/2021,11,1,1,0,0,0
5,3,5/25/2021,40,1,1,0,0,0
2,3,5/25/2021,32,1,1,0,0,0
7,3,5/25/2021,12,1,1,0,0,0
11,3,5/25/2021,8,1,1,0,0,0
10,3,5/25/2021,4,1,1,0,0,0
9,4,5/26/2021,13,1,1,0,0,0
3,4,5/26/2021,104,1,1,0,0,0
8,4,5/26/2021,9,1,1,0,0,0
1,4,5/26/2021,4,1,1,0,0,0
10,4,5/26/2021,2,1,1,0,0,0
7,4,5/26/2021,7,1,1,0,0,0
11,4,5/26/2021,4,1,1,0,0,0
2,4,5/26/2021,27,1,1,0,0,0
6,4,5/26/2021,8,1,1,0,0,0
5,4,5/26/2021,35,1,1,0,0,0
4,5,5/27/2021,1,1,1,0,0,0
6,5,5/27/2021,7,1,1,0,0,0
10,5,5/27/2021,6,1,1,0,0,0
8,5,5/27/2021,3,1,1,0,0,0
11,5,5/27/2021,7,1,1,0,0,0
3,5,5/27/2021,105,1,1,0,0,0
5,5,5/27/2021,54,1,1,0,0,0
2,5,5/27/2021,42,1,1,0,0,0
3,5,5/27/2021,3,1,1,0,0,0
1,5,5/27/2021,14,1,1,0,0,0
7,5,5/27/2021,4,1,1,0,0,0
9,5,5/27/2021,21,1,1,0,0,0
11,6,5/28/2021,10,1,1,0,1,0
3,6,5/28/2021,47,1,1,0,1,0
9,6,5/28/2021,12,1,1,0,1,0
7,6,5/28/2021,20,1,1,0,1,0
6,6,5/28/2021,13,1,1,0,1,0
8,6,5/28/2021,8,1,1,0,1,0
10,6,5/28/2021,1,1,1,0,1,0
1,6,5/28/2021,24,1,1,0,1,0
4,6,5/28/2021,3,1,1,0,1,0
2,6,5/28/2021,30,1,1,0,1,0
5,6,5/28/2021,37,1,1,0,1,0
3,6,5/28/2021,53,1,1,0,1,0
6,7,5/29/2021,10,1,1,0,0,0
4,7,5/29/2021,3,1,1,0,0,0
2,7,5/29/2021,26,1,1,0,0,0
11,7,5/29/2021,10,1,1,0,0,0
9,7,5/29/2021,14,1,1,0,0,0
7,7,5/29/2021,10,1,1,0,0,0
5,7,5/29/2021,26,1,1,0,0,0
1,7,5/29/2021,20,1,1,0,0,0
3,7,5/29/2021,118,1,1,0,0,0
10,7,5/29/2021,3,1,1,0,0,0
8,7,5/29/2021,10,1,1,0,0,0
3,7,5/29/2021,11,1,1,0,0,0
3,1,5/30/2021,141,1,1,0,0,0
9,1,5/30/2021,18,1,1,0,0,0
7,1,5/30/2021,17,1,1,0,0,0
11,1,5/30/2021,15,1,1,0,0,0
2,1,5/30/2021,35,1,1,0,0,0
5,1,5/30/2021,36,1,1,0,0,0
8,1,5/30/2021,4,1,1,0,0,0
3,1,5/30/2021,11,1,1,0,0,0
6,1,5/30/2021,16,1,1,0,0,0
4,1,5/30/2021,3,1,1,0,0,0
1,1,5/30/2021,6,1,1,0,0,0
10,1,5/30/2021,5,1,1,0,0,0
2,2,5/31/2021,37,1,1,0,0,0
3,2,5/31/2021,129,1,1,0,0,0
4,2,5/31/2021,4,1,1,0,0,0
8,2,5/31/2021,7,1,1,0,0,0
11,2,5/31/2021,16,1,1,0,0,0
5,2,5/31/2021,24,1,1,0,0,0
1,2,5/31/2021,15,1,1,0,0,0
7,2,5/31/2021,11,1,1,0,0,0
3,2,5/31/2021,37,1,1,0,0,0
10,2,5/31/2021,3,1,1,0,0,0
6,2,5/31/2021,9,1,1,0,0,0
9,2,5/31/2021,16,1,1,0,0,0
1,3,6/1/2021,21,1,1,0,0,0
5,3,6/1/2021,23,1,1,0,0,0
8,3,6/1/2021,5,1,1,0,0,0
3,3,6/1/2021,65,1,1,0,0,0
11,3,6/1/2021,13,1,1,0,0,0
4,3,6/1/2021,3,1,1,0,0,0
6,3,6/1/2021,8,1,1,0,0,0
7,3,6/1/2021,16,1,1,0,0,0
9,3,6/1/2021,22,1,1,0,0,0
2,3,6/1/2021,44,1,1,0,0,0
3,3,6/1/2021,55,1,1,0,0,0
6,4,6/2/2021,13,1,1,0,0,0
3,4,6/2/2021,123,1,1,0,0,0
10,4,6/2/2021,3,1,1,0,0,0
7,4,6/2/2021,10,1,1,0,0,0
8,4,6/2/2021,10,1,1,0,0,0
9,4,6/2/2021,18,1,1,0,0,0
3,4,6/2/2021,26,1,1,0,0,0
11,4,6/2/2021,10,1,1,0,0,0
5,4,6/2/2021,33,1,1,0,0,0
4,4,6/2/2021,3,1,1,0,0,0
2,4,6/2/2021,55,1,1,0,0,0
1,4,6/2/2021,20,1,1,0,0,0
3,5,6/3/2021,22,1,1,0,0,0
8,5,6/3/2021,7,1,1,0,0,0
6,5,6/3/2021,10,1,1,0,0,0
5,5,6/3/2021,26,1,1,0,0,0
11,5,6/3/2021,11,1,1,0,0,0
3,5,6/3/2021,88,1,1,0,0,0
4,5,6/3/2021,1,1,1,0,0,0
7,5,6/3/2021,18,1,1,0,0,0
2,5,6/3/2021,44,1,1,0,0,0
9,5,6/3/2021,18,1,1,0,0,0
1,5,6/3/2021,35,1,1,0,0,0
1,6,6/4/2021,16,1,1,0,1,0
8,6,6/4/2021,6,1,1,0,1,0
11,6,6/4/2021,8,1,1,0,1,0
6,6,6/4/2021,11,1,1,0,1,0
3,6,6/4/2021,12,1,1,0,1,0
2,6,6/4/2021,47,1,1,0,1,0
4,6,6/4/2021,1,1,1,0,1,0
9,6,6/4/2021,11,1,1,0,1,0
5,6,6/4/2021,39,1,1,0,1,0
3,6,6/4/2021,98,1,1,0,1,0
7,6,6/4/2021,20,1,1,0,1,0
2,7,6/5/2021,28,1,1,0,0,0
9,7,6/5/2021,11,1,1,0,0,0
5,7,6/5/2021,27,1,1,0,0,0
6,7,6/5/2021,6,1,1,0,0,0
11,7,6/5/2021,5,1,1,0,0,0
4,7,6/5/2021,1,1,1,0,0,0
1,7,6/5/2021,24,1,1,0,0,0
3,7,6/5/2021,12.5,1,1,0,0,0
3,7,6/5/2021,95,1,1,0,0,0
10,7,6/5/2021,2,1,1,0,0,0
8,7,6/5/2021,4,1,1,0,0,0
7,7,6/5/2021,25,1,1,0,0,0
9,1,6/6/2021,16,1,1,0,0,0
1,1,6/6/2021,31,1,1,0,0,0
10,1,6/6/2021,3,1,1,0,0,0
4,1,6/6/2021,1,1,1,0,0,0
6,1,6/6/2021,9,1,1,0,0,0
3,1,6/6/2021,70,1,1,0,0,0
5,1,6/6/2021,18,1,1,0,0,0
3,1,6/6/2021,19.5,1,1,0,0,0
7,1,6/6/2021,22,1,1,0,0,0
8,1,6/6/2021,3,1,1,0,0,0
2,1,6/6/2021,33,1,1,0,0,0
11,1,6/6/2021,10,1,1,0,0,0
11,2,6/7/2021,5,1,1,0,0,0
3,2,6/7/2021,17,1,1,0,0,0
1,2,6/7/2021,19,1,1,0,0,0
3,2,6/7/2021,103,1,1,0,0,0
6,2,6/7/2021,7,1,1,0,0,0
10,2,6/7/2021,2,1,1,0,0,0
9,2,6/7/2021,16,1,1,0,0,0
4,2,6/7/2021,4,1,1,0,0,0
7,2,6/7/2021,10,1,1,0,0,0
2,2,6/7/2021,22,1,1,0,0,0
8,2,6/7/2021,5,1,1,0,0,0
5,2,6/7/2021,30,1,1,0,0,0
10,3,6/8/2021,2,1,1,0,0,0
3,3,6/8/2021,5,1,1,0,0,0
9,3,6/8/2021,16,1,1,0,0,0
8,3,6/8/2021,4,1,1,0,0,0
3,3,6/8/2021,128,1,1,0,0,0
1,3,6/8/2021,10,1,1,0,0,0
6,3,6/8/2021,4,1,1,0,0,0
5,3,6/8/2021,27,1,1,0,0,0
7,3,6/8/2021,16,1,1,0,0,0
11,3,6/8/2021,11,1,1,0,0,0
4,3,6/8/2021,2,1,1,0,0,0
2,3,6/8/2021,34,1,1,0,0,0
3,4,6/9/2021,104,1,1,0,0,0
8,4,6/9/2021,5,1,1,0,0,0
4,4,6/9/2021,6,1,1,0,0,0
5,4,6/9/2021,23,1,1,0,0,0
9,4,6/9/2021,12,1,1,0,0,0
2,4,6/9/2021,37,1,1,0,0,0
3,4,6/9/2021,1,1,1,0,0,0
1,4,6/9/2021,10,1,1,0,0,0
11,4,6/9/2021,12,1,1,0,0,0
7,4,6/9/2021,13,1,1,0,0,0
6,4,6/9/2021,8,1,1,0,0,0
9,5,6/10/2021,13,1,1,0,0,0
4,5,6/10/2021,4,1,1,0,0,0
5,5,6/10/2021,30,1,1,0,0,0
7,5,6/10/2021,12,1,1,0,0,0
3,5,6/10/2021,107,1,1,0,0,0
11,5,6/10/2021,8,1,1,0,0,0
6,5,6/10/2021,3,1,1,0,0,0
2,5,6/10/2021,30,1,1,0,0,0
8,5,6/10/2021,2,1,1,0,0,0
1,5,6/10/2021,14,1,1,0,0,0
2,6,6/11/2021,28,1,1,0,1,0
1,6,6/11/2021,17,1,1,0,1,0
6,6,6/11/2021,4,1,1,0,1,0
11,6,6/11/2021,14,1,1,0,1,0
3,6,6/11/2021,99,1,1,0,1,0
8,6,6/11/2021,5,1,1,0,1,0
5,6,6/11/2021,51,1,1,0,1,0
4,6,6/11/2021,2,1,1,0,1,0
7,6,6/11/2021,12,1,1,0,1,0
9,6,6/11/2021,17,1,1,0,1,0
9,7,6/12/2021,13,1,1,0,0,0
6,7,6/12/2021,8,1,1,0,0,0
4,7,6/12/2021,2,1,1,0,0,0
10,7,6/12/2021,2,1,1,0,0,0
11,7,6/12/2021,7,1,1,0,0,0
1,7,6/12/2021,10,1,1,0,0,0
8,7,6/12/2021,4,1,1,0,0,0
2,7,6/12/2021,43,1,1,0,0,0
3,7,6/12/2021,92,1,1,0,0,0
5,7,6/12/2021,23,1,1,0,0,0
7,7,6/12/2021,10,1,1,0,0,0
3,7,6/12/2021,1,1,1,0,0,0
3,1,6/13/2021,10,1,1,0,0,0
11,1,6/13/2021,11,1,1,0,0,0
7,1,6/13/2021,10,1,1,0,0,0
6,1,6/13/2021,8,1,1,0,0,0
5,1,6/13/2021,20,1,1,0,0,0
4,1,6/13/2021,5,1,1,0,0,0
10,1,6/13/2021,3,1,1,0,0,0
3,1,6/13/2021,126,1,1,0,0,0
2,1,6/13/2021,39,1,1,0,0,0
1,1,6/13/2021,10,1,1,0,0,0
9,1,6/13/2021,13,1,1,0,0,0
8,1,6/13/2021,11,1,1,0,0,0
6,2,6/14/2021,8,1,1,0,0,0
3,2,6/14/2021,177,1,1,0,0,0
10,2,6/14/2021,2,1,1,0,0,0
5,2,6/14/2021,21,1,1,0,0,0
2,2,6/14/2021,40,1,1,0,0,0
4,2,6/14/2021,3,1,1,0,0,0
3,2,6/14/2021,1,1,1,0,0,0
1,2,6/14/2021,9,1,1,0,0,0
8,2,6/14/2021,4,1,1,0,0,0
7,2,6/14/2021,13,1,1,0,0,0
11,2,6/14/2021,13,1,1,0,0,0
9,2,6/14/2021,17,1,1,0,0,0
3,3,6/15/2021,167,1,1,0,0,0
5,3,6/15/2021,18,1,1,0,0,0
6,3,6/15/2021,16,1,1,0,0,0
10,3,6/15/2021,9,1,1,0,0,0
9,3,6/15/2021,21,1,1,0,0,0
3,3,6/15/2021,1,1,1,0,0,0
2,3,6/15/2021,31,1,1,0,0,0
11,3,6/15/2021,10,1,1,0,0,0
7,3,6/15/2021,7,1,1,0,0,0
1,3,6/15/2021,7,1,1,0,0,0
8,3,6/15/2021,3,1,1,0,0,0
